n,n-th gram point
61917,48878.04856094718
61918,48878.749870780855
61919,48879.451179590076
61920,48880.15248728171
61921,48880.853793762624
61922,48881.555099219084
61923,48882.256403464824
61924,48882.95770659298
61925,48883.659008696675
61926,48884.360309589654
61927,48885.061609365046
61928,48885.76290802285
61929,48886.46420556307
61930,48887.1655019857
61931,48887.86679729074
61932,48888.5680914782
61933,48889.26938454807
61934,48889.97067650035
61935,48890.67196724191
61936,48891.37325695902
61937,48892.07454555854
61938,48892.77583294734
61939,48893.47711931169
61940,48894.17840446532
61941,48894.87968859449
61942,48895.58097151294
61943,48896.28225331381
61944,48896.98353399709
61945,48897.68481365591
61946,48898.38609210402
61947,48899.087369434536
61948,48899.788645647466
61949,48900.48992074281
61950,48901.191194720566
61951,48901.8924674876
61952,48902.593739230186
61953,48903.29500985518
61954,48903.99627936259
61955,48904.69754765928
61956,48905.39881493151
61957,48906.10008108616
61958,48906.801346030086
61959,48907.50260985643
61960,48908.20387265831
61961,48908.90513424948
61962,48909.60639481619
61963,48910.30765417218
61964,48911.00891241059
61965,48911.710169531405
61966,48912.411425534636
61967,48913.11268042028
61968,48913.813934188336
61969,48914.515186838806
61970,48915.21643837169
61971,48915.91768878698
61972,48916.61893808469
61973,48917.32018626481
61974,48918.021433234215
61975,48918.72267917916
61976,48919.42392400652
61977,48920.12516762316
61978,48920.82641021535
61979,48921.527651596814
61980,48922.228891953826
61981,48922.93013110012
61982,48923.63136912882
61983,48924.33260613307
61984,48925.033841926605
61985,48925.73507660255
61986,48926.436310160905
61987,48927.13754269481
61988,48927.83877401799
61989,48928.540004223585
61990,48929.24123331159
61991,48929.942461282015
61992,48930.64368813485
61993,48931.344913776964
61994,48932.046138394624
61995,48932.7473618947
61996,48933.44858427718
61997,48934.14980554208
61998,48934.85102559626
61999,48935.552244625986
62000,48936.25346244499
62001,48936.95467923954
62002,48937.655894916505
62003,48938.35710938275
62004,48939.058322731405
62005,48939.75953505561
62006,48940.46074616909
62007,48941.161956164986
62008,48941.86316513643
62009,48942.56437289715
62010,48943.26557954028
62011,48943.96678506583
62012,48944.66798947379
62013,48945.36919276416
62014,48946.07039503008
62015,48946.77159608528
62016,48947.47279592976
62017,48948.173994749784
62018,48948.87519245222
62019,48949.57638903707
62020,48950.277584504336
62021,48950.97877885401
62022,48951.6799720861
62023,48952.38116410747
62024,48953.08235510439
62025,48953.783544983715
62026,48954.48473365232
62027,48955.18592129648
62028,48955.88710772991
62029,48956.58829313889
62030,48957.28947733715
62031,48957.99066051096
62032,48958.69184247404
62033,48959.39302331954
62034,48960.09420314059
62035,48960.79538175091
62036,48961.49655924365
62037,48962.19773571193
62038,48962.898910969496
62039,48963.60008510947
62040,48964.30125813186
62041,48965.002430036664
62042,48965.70360082388
62043,48966.40477049351
62044,48967.10593904555
62045,48967.80710648
62046,48968.50827279687
62047,48969.20943799615
62048,48969.91060207784
62049,48970.61176504195
62050,48971.312926888466
62051,48972.0140876174
62052,48972.71524713561
62053,48973.41640562937
62054,48974.11756300554
62055,48974.81871926412
62056,48975.51987431198
62057,48976.22102833539
62058,48976.922181241214
62059,48977.62333293632
62060,48978.324483606964
62061,48979.02563306689
62062,48979.726781502366
62063,48980.42792872712
62064,48981.12907492742
62065,48981.830219917
62066,48982.531363882124
62067,48983.23250663653
62068,48983.93364827335
62069,48984.63478888571
62070,48985.33592828736
62071,48986.037066571414
62072,48986.738203737885
62073,48987.4393398799
62074,48988.140474811196
62075,48988.841608624905
62076,48989.54274132103
62077,48990.24387289956
62078,48990.94500336051
62079,48991.646132797
62080,48992.34726102278
62081,48993.04838813096
62082,48993.74951412156
62083,48994.450638994575
62084,48995.15176275
62085,48995.85288538784
62086,48996.55400690809
62087,48997.25512721762
62088,48997.9562465027
62089,48998.65736467019
62090,48999.35848172009
62091,49000.059597652406
62092,49000.760712467134
62093,49001.461826164275
62094,49002.1629386507
62095,49002.864050112665
62096,49003.565160457045
62097,49004.26626968384
62098,49004.96737769991
62099,49005.66848469153
62100,49006.36959056556
62101,49007.070695228875
62102,49007.77179886773
62103,49008.472901389
62104,49009.174002699554
62105,49009.87510298565
62106,49010.57620206103
62107,49011.27730011195
62108,49011.97839695215
62109,49012.6794927679
62110,49013.38058737293
62111,49014.0816809535
62112,49014.78277332336
62113,49015.48386466876
62114,49016.18495480344
62115,49016.88604391366
62116,49017.58713181317
62117,49018.28821859509
62118,49018.98930435255
62119,49019.6903888993
62120,49020.39147242159
62121,49021.09255473316
62122,49021.79363592714
62123,49022.49471609667
62124,49023.19579505548
62125,49023.8968728967
62126,49024.59794971347
62127,49025.29902531952
62128,49026.00009980798
62129,49026.70117317885
62130,49027.40224552527
62131,49028.10331666097
62132,49028.80438667908
62133,49029.50545557961
62134,49030.20652336255
62135,49030.90759012103
62136,49031.608655668795
62137,49032.30972009897
62138,49033.01078341156
62139,49033.711845606565
62140,49034.41290668398
62141,49035.11396673694
62142,49035.815025579184
62143,49036.51608330384
62144,49037.21713991091
62145,49037.91819540039
62146,49038.61924977228
62147,49039.32030302659
62148,49040.021355163306
62149,49040.72240618244
62150,49041.42345608398
62151,49042.12450486794
62152,49042.825552627444
62153,49043.52659917623
62154,49044.227644607425
62155,49044.928688921034
62156,49045.62973211706
62157,49046.33077419549
62158,49047.03181515634
62159,49047.7328549996
62160,49048.433893725276
62161,49049.13493133336
62162,49049.83596782386
62163,49050.537003196776
62164,49051.2380374521
62165,49051.93907058984
62166,49052.64010260999
62167,49053.34113351256
62168,49054.042163297534
62169,49054.743191964924
62170,49055.44421951473
62171,49056.145245946944
62172,49056.84627126157
62173,49057.547295458615
62174,49058.24831853807
62175,49058.94934049994
62176,49059.65036134422
62177,49060.35138107091
62178,49061.05239968002
62179,49061.75341717154
62180,49062.45443354547
62181,49063.155448801816
62182,49063.856462940574
62183,49064.557475961745
62184,49065.25848786533
62185,49065.959498651326
62186,49066.660508319736
62187,49067.36151687056
62188,49068.062524303794
62189,49068.76353061944
62190,49069.464535817504
62191,49070.16553989798
62192,49070.866542860866
62193,49071.567544706166
62194,49072.26854543388
62195,49072.969545044005
62196,49073.670543536544
62197,49074.371540911496
62198,49075.07253716886
62199,49075.77353230864
62200,49076.47452633083
62201,49077.17551923543
62202,49077.87651102245
62203,49078.57750169188
62204,49079.27849124372
62205,49079.979479677975
62206,49080.68046699464
62207,49081.381453193724
62208,49082.08243827522
62209,49082.78342233226
62210,49083.48440517858
62211,49084.18538690731
62212,49084.886367518455
62213,49085.58734701201
62214,49086.288325387985
62215,49086.98930264637
62216,49087.690278787166
62217,49088.39125390351
62218,49089.09222780913
62219,49089.79320059717
62220,49090.494172267616
62221,49091.19514282048
62222,49091.896112348884
62223,49092.59708066657
62224,49093.29804786667
62225,49093.999013949186
62226,49094.699979007244
62227,49095.40094285458
62228,49096.101905584335
62229,49096.8028671965
62230,49097.50382778421
62231,49098.2047871612
62232,49098.905745420605
62233,49099.606702655554
62234,49100.30765867978
62235,49101.008613586426
62236,49101.70956746861
62237,49102.41052014008
62238,49103.111471787095
62239,49103.81242222339
62240,49104.513371542096
62241,49105.21431983635
62242,49105.91526691988
62243,49106.61621297896
62244,49107.31715782732
62245,49108.01810165122
62246,49108.719044264406
62247,49109.419985853136
62248,49110.120926231146
62249,49110.8218655847
62250,49111.52280382067
62251,49112.22374084592
62252,49112.92467684671
62253,49113.62561172992
62254,49114.32654540241
62255,49115.02747805044
62256,49115.72840958089
62257,49116.42933990061
62258,49117.130269195884
62259,49117.83119737357
62260,49118.53212443367
62261,49119.233050283045
62262,49119.93397510797
62263,49120.634898815304
62264,49121.33582140505
62265,49122.036742877215
62266,49122.73766323179
62267,49123.438582375646
62268,49124.13950049505
62269,49124.84041749686
62270,49125.54133338109
62271,49126.242248147726
62272,49126.94316179678
62273,49127.644074328244
62274,49128.34498574212
62275,49129.04589603841
62276,49129.74680531025
62277,49130.447713371366
62278,49131.148620314896
62279,49131.84952614084
62280,49132.550430849195
62281,49133.25133443996
62282,49133.95223700628
62283,49134.65313836187
62284,49135.35403859988
62285,49136.05493781343
62286,49136.755835816264
62287,49137.45673270151
62288,49138.1576285623
62289,49138.85852321237
62290,49139.55941674486
62291,49140.26030925289
62292,49140.9612005502
62293,49141.662090823054
62294,49142.36297988519
62295,49143.06386792287
62296,49143.76475484297
62297,49144.46564055234
62298,49145.16652523726
62299,49145.867408804595
62300,49146.56829116121
62301,49147.26917249337
62302,49147.97005270794
62303,49148.670931804925
62304,49149.37180969119
62305,49150.072686553
62306,49150.773562297225
62307,49151.47443692386
62308,49152.17531043291
62309,49152.87618282437
62310,49153.57705409825
62311,49154.27792425454
62312,49154.97879329324
62313,49155.67966121435
62314,49156.38052801788
62315,49157.08139370382
62316,49157.7822583653
62317,49158.48312181607
62318,49159.18398414925
62319,49159.88484536484
62320,49160.585705555975
62321,49161.28656453639
62322,49161.98742239922
62323,49162.6882792376
62324,49163.389134865254
62325,49164.089989468455
62326,49164.79084286094
62327,49165.491695228964
62328,49166.19254638627
62329,49166.893396519125
62330,49167.59424553439
62331,49168.29509333894
62332,49168.99594011903
62333,49169.69678578153
62334,49170.39763032645
62335,49171.09847366065
62336,49171.79931597039
62337,49172.50015716255
62338,49173.200997237116
62339,49173.9018361941
62340,49174.60267403349
62341,49175.3035107553
62342,49176.00434635952
62343,49176.705180846155
62344,49177.40601430833
62345,49178.10684655979
62346,49178.807677693665
62347,49179.50850770995
62348,49180.20933670178
62349,49180.91016448289
62350,49181.610991146415
62351,49182.311816785485
62352,49183.012641213834
62353,49183.71346461773
62354,49184.414286810905
62355,49185.115107979625
62356,49185.81592793763
62357,49186.51674687117
62358,49187.21756468713
62359,49187.918381385505
62360,49188.61919687316
62361,49189.32001133636
62362,49190.02082468197
62363,49190.72163690999
62364,49191.42244802043
62365,49192.12325801328
62366,49192.82406688854
62367,49193.52487464622
62368,49194.225681286305
62369,49194.92648690194
62370,49195.62729130685
62371,49196.32809459418
62372,49197.02889676392
62373,49197.729697909206
62374,49198.43049784377
62375,49199.13129675388
62376,49199.832094453275
62377,49200.53289112821
62378,49201.23368659243
62379,49201.93448103219
62380,49202.63527435437
62381,49203.336066465825
62382,49204.03685755283
62383,49204.73764752224
62384,49205.43843637407
62385,49206.13922410831
62386,49206.84001072496
62387,49207.54079622403
62388,49208.24158060551
62389,49208.9423638694
62390,49209.643146015704
62391,49210.34392704442
62392,49211.04470695555
62393,49211.74548584223
62394,49212.446263518184
62395,49213.147040076554
62396,49213.84781561047
62397,49214.54858993366
62398,49215.249363232404
62399,49215.950135320425
62400,49216.65090638399
62401,49217.35167632997
62402,49218.05244515836
62403,49218.753212776035
62404,49219.45397936925
62405,49220.154744844884
62406,49220.85550920293
62407,49221.556272443384
62408,49222.25703456625
62409,49222.957795571536
62410,49223.65855545923
62411,49224.35931432247
62412,49225.06007197499
62413,49225.76082850993
62414,49226.461584020406
62415,49227.162338320166
62416,49227.86309159547
62417,49228.56384366006
62418,49229.26459470019
62419,49229.9653445296
62420,49230.666093334556
62421,49231.366841021925
62422,49232.06758759171
62423,49232.7683330439
62424,49233.46907728538
62425,49234.1698205024
62426,49234.87056269497
62427,49235.571303676814
62428,49236.272043541074
62429,49236.97278228775
62430,49237.67351991683
62431,49238.37425652146
62432,49239.074991915375
62433,49239.7757261917
62434,49240.47645944357
62435,49241.17719157785
62436,49241.877922501415
62437,49242.57865240052
62438,49243.279381182045
62439,49243.98010875285
62440,49244.680835299194
62441,49245.381560727954
62442,49246.08228503913
62443,49246.78300823271
62444,49247.48373030871
62445,49248.18445126712
62446,49248.88517120108
62447,49249.58588992432
62448,49250.28660752997
62449,49250.98732411116
62450,49251.68803948164
62451,49252.38875382766
62452,49253.08946696296
62453,49253.79017907381
62454,49254.49089006707
62455,49255.191599942744
62456,49255.8923086077
62457,49256.5930162482
62458,49257.29372277111
62459,49257.99442817643
62460,49258.69513246417
62461,49259.39583572745
62462,49260.09653778002
62463,49260.79723871499
62464,49261.49793853238
62465,49262.19863732532
62466,49262.89933490753
62467,49263.60003146529
62468,49264.300726905465
62469,49265.00142113492
62470,49265.70211433992
62471,49266.40280642733
62472,49267.103497397155
62473,49267.80418724939
62474,49268.50487598404
62475,49269.20556360111
62476,49269.90625010058
62477,49270.60693548247
62478,49271.30761983991
62479,49272.00830298662
62480,49272.70898501575
62481,49273.40966602042
62482,49274.11034581438
62483,49274.811024583876
62484,49275.51170223579
62485,49276.21237877011
62486,49276.91305409372
62487,49277.61372839287
62488,49278.31440157443
62489,49279.01507363841
62490,49279.71574467793
62491,49280.41641450673
62492,49281.11708321795
62493,49281.81775081158
62494,49282.51841738075
62495,49283.219082739204
62496,49283.9197470732
62497,49284.620410289615
62498,49285.32107229531
62499,49286.021733276546
62500,49286.7223931402
62501,49287.42305188626
62502,49288.12370951474
62503,49288.82436602563
62504,49289.52502141893
62505,49290.225675694644
62506,49290.926328945905
62507,49291.626980986446
62508,49292.3276319094
62509,49293.0282818079
62510,49293.72893058881
62511,49294.429578159004
62512,49295.13022470474
62513,49295.83087013289
62514,49296.53151444346
62515,49297.232157636434
62516,49297.93279971182
62517,49298.633440669626
62518,49299.33408050984
62519,49300.03471923247
62520,49300.73535693064
62521,49301.4359934181
62522,49302.1366288811
62523,49302.83726313338
62524,49303.5378963612
62525,49304.23852847144
62526,49304.93915946409
62527,49305.639789339155
62528,49306.34041809663
62529,49307.04104573652
62530,49307.741672258824
62531,49308.44229766354
62532,49309.1429220438
62533,49309.84354521334
62534,49310.544167265296
62535,49311.244788292795
62536,49311.94540820271
62537,49312.6460269019
62538,49313.34664457664
62539,49314.04726113379
62540,49314.747876573354
62541,49315.44849089533
62542,49316.14910409972
62543,49316.84971618652
62544,49317.55032724887
62545,49318.2509371005
62546,49318.95154592767
62547,49319.65215354413
62548,49320.35276013613
62549,49321.05336561054
62550,49321.75396987423
62551,49322.45457311347
62552,49323.15517523512
62553,49323.85577623919
62554,49324.556376218796
62555,49325.256974987686
62556,49325.95757263899
62557,49326.65816926584
62558,49327.358764681965
62559,49328.05935907364
62560,49328.75995225459
62561,49329.46054441109
62562,49330.161135450006
62563,49330.86172537133
62564,49331.56231417507
62565,49332.26290186122
62566,49332.963488429785
62567,49333.66407388076
62568,49334.364658307284
62569,49335.06524152309
62570,49335.765823714435
62571,49336.466404788196
62572,49337.16698465124
62573,49337.867563489825
62574,49338.568141210824
62575,49339.26871781424
62576,49339.96929330006
62577,49340.6698676683
62578,49341.370441012084
62579,49342.07101314515
62580,49342.771584160626
62581,49343.47215415165
62582,49344.17272302508
62583,49344.8732906878
62584,49345.57385732606
62585,49346.274422846735
62586,49346.97498724982
62587,49347.67555053532
62588,49348.376112703234
62589,49349.07667384669
62590,49349.77723377943
62591,49350.477792687714
62592,49351.17835038528
62593,49351.87890705839
62594,49352.57946261391
62595,49353.28001695871
62596,49353.98057027906
62597,49354.68112248182
62598,49355.38167366013
62599,49356.082223627716
62600,49356.782772477716
62601,49357.48332030326
62602,49358.18386691809
62603,49358.88441250846
62604,49359.58495688811
62605,49360.285500243306
62606,49360.986042480916
62607,49361.68658360094
62608,49362.387123603374
62609,49363.087662581354
62610,49363.788200348616
62611,49364.48873699829
62612,49365.18927262351
62613,49365.88980703801
62614,49366.590340428054
62615,49367.29087270051
62616,49367.99140385538
62617,49368.69193389267
62618,49369.392462812364
62619,49370.092990614474
62620,49370.793517299
62621,49371.494042959064
62622,49372.19456740841
62623,49372.895090833306
62624,49373.59561314061
62625,49374.2961342372
62626,49374.99665430933
62627,49375.69717326388
62628,49376.397691100836
62629,49377.09820791334
62630,49377.79872351512
62631,49378.49923799932
62632,49379.19975145906
62633,49379.90026380122
62634,49380.60077493265
62635,49381.30128503963
62636,49382.00179402903
62637,49382.702301900834
62638,49383.40280865505
62639,49384.10331438482
62640,49384.80381890386
62641,49385.50432230532
62642,49386.204824682325
62643,49386.90532594174
62644,49387.60582599044
62645,49388.30632501468
62646,49389.006822921336
62647,49389.707319710404
62648,49390.40781547502
62649,49391.10831002891
62650,49391.80880346522
62651,49392.50929587707
62652,49393.2097870782
62653,49393.91027725488
62654,49394.61076631397
62655,49395.31125425547
62656,49396.01174107939
62657,49396.71222678572
62658,49397.412711467594
62659,49398.11319493875
62660,49398.81367729232
62661,49399.51415862143
62662,49400.21463883296
62663,49400.915117926896
62664,49401.61559590325
62665,49402.31607276201
62666,49403.01654850319
62667,49403.71702312678
62668,49404.417496632785
62669,49405.11796911433
62670,49405.818440478295
62671,49406.51891063154
62672,49407.219379760325
62673,49407.919847771525
62674,49408.62031466514
62675,49409.320780441165
62676,49410.02124519274
62677,49410.72170873359
62678,49411.42217115685
62679,49412.12263255566
62680,49412.82309283689
62681,49413.52355200052
62682,49414.22401004657
62683,49414.92446697503
62684,49415.62492278591
62685,49416.325377479196
62686,49417.02583114803
62687,49417.72628360614
62688,49418.4267350398
62689,49419.12718535587
62690,49419.827634554356
62691,49420.528082635254
62692,49421.228529598564
62693,49421.92897544429
62694,49422.62942017242
62695,49423.329863876104
62696,49424.030306369066
62697,49424.73074783757
62698,49425.43118818849
62699,49426.131627421826
62700,49426.83206553757
62701,49427.53250253573
62702,49428.2329384163
62703,49428.93337327242
62704,49429.63380691782
62705,49430.33423953876
62706,49431.034671042114
62707,49431.73510142788
62708,49432.435530696064
62709,49433.13595884666
62710,49433.836385879666
62711,49434.53681188822
62712,49435.23723668605
62713,49435.93766045943
62714,49436.63808302209
62715,49437.33850456029
62716,49438.03892498091
62717,49438.73934428394
62718,49439.43976256251
62719,49440.14017963037
62720,49440.84059558064
62721,49441.54101050645
62722,49442.24142431468
62723,49442.94183700532
62724,49443.64224857837
62725,49444.342659033835
62726,49445.04306837171
62727,49445.743476592004
62728,49446.44388378784
62729,49447.14428977296
62730,49447.84469473362
62731,49448.545098576695
62732,49449.24550130218
62733,49449.94590291008
62734,49450.6463034004
62735,49451.346702866256
62736,49452.047101121396
62737,49452.74749835208
62738,49453.447894372046
62739,49454.14828936756
62740,49454.84868324548
62741,49455.54907600582
62742,49456.2494677417
62743,49456.94985826686
62744,49457.650247674435
62745,49458.350636057556
62746,49459.05102332309
62747,49459.751409471035
62748,49460.451794501394
62749,49461.152178414166
62750,49461.85256120935
62751,49462.55294298008
62752,49463.25332354009
62753,49463.95370307565
62754,49464.654081493616
62755,49465.354458700866
62756,49466.05483497679
62757,49466.755210042
62758,49467.45558398962
62759,49468.155956912786
62760,49468.85632862523
62761,49469.55669931322
62762,49470.25706888363
62763,49470.957437336445
62764,49471.657804671675
62765,49472.35817088932
62766,49473.058535989374
62767,49473.758900064975
62768,49474.45926302299
62769,49475.159624770284
62770,49475.85998549312
62771,49476.560345098376
62772,49477.26070358604
62773,49477.96106104925
62774,49478.661417301744
62775,49479.36177252978
62776,49480.06212664023
62777,49480.76247953996
62778,49481.462831415236
62779,49482.16318226606
62780,49482.86353190616
62781,49483.56388042867
62782,49484.26422792673
62783,49484.96457421407
62784,49485.664919476956
62785,49486.365263622254
62786,49487.065606649965
62787,49487.76594865322
62788,49488.46628944576
62789,49489.16662912071
62790,49489.8669677712
62791,49490.56730530411
62792,49491.26764171943
62793,49491.967977017164
62794,49492.66831119731
62795,49493.36864425987
62796,49494.068976297975
62797,49494.76930712536
62798,49495.46963692829
62799,49496.16996561363
62800,49496.87029318139
62801,49497.57061963156
62802,49498.27094505727
62803,49498.97126927227
62804,49499.67159246281
62805,49500.37191444263
62806,49501.072235397995
62807,49501.77255523577
62808,49502.4728740491
62809,49503.1731916517
62810,49503.87350813672
62811,49504.57382359728
62812,49505.27413794026
62813,49505.974451165646
62814,49506.67476327345
62815,49507.37507426366
62816,49508.07538413629
62817,49508.77569298446
62818,49509.476000621915
62819,49510.17630723491
62820,49510.876612730324
62821,49511.57691710815
62822,49512.277220368385
62823,49512.97752260417
62824,49513.67782362923
62825,49514.37812362984
62826,49515.07842241973
62827,49515.77872018516
62828,49516.47901683301
62829,49517.1793124564
62830,49517.87960686907
62831,49518.57990025729
62832,49519.28019243479
62833,49519.98048358783
62834,49520.68077362329
62835,49521.38106254116
62836,49522.08135034144
62837,49522.78163711727
62838,49523.481922682375
62839,49524.18220722303
62840,49524.882490646094
62841,49525.58277295157
62842,49526.283054139465
62843,49526.98333420977
62844,49527.68361325562
62845,49528.38389109075
62846,49529.08416790143
62847,49529.784443594515
62848,49530.48471817002
62849,49531.18499162793
62850,49531.88526406139
62851,49532.58553528413
62852,49533.28580548242
62853,49533.986074563116
62854,49534.68634252623
62855,49535.38660937175
62856,49536.08687509969
62857,49536.78713980317
62858,49537.487403295934
62859,49538.18766576424
62860,49538.88792711496
62861,49539.5881873481
62862,49540.288446463645
62863,49540.98870455474
62864,49541.68896143511
62865,49542.38921729103
62866,49543.08947202936
62867,49543.7897256501
62868,49544.48997815326
62869,49545.19022953883
62870,49545.89047989994
62871,49546.59072905034
62872,49547.29097717628
62873,49547.99122418463
62874,49548.6914700754
62875,49549.39171484858
62876,49550.0919585973
62877,49550.79220113531
62878,49551.49244264886
62879,49552.19268304482
62880,49552.8929223232
62881,49553.593160483986
62882,49554.29339752719
62883,49554.993633545935
62884,49555.693868447095
62885,49556.394102137536
62886,49557.09433480352
62887,49557.79456635192
62888,49558.494796875864
62889,49559.19502618909
62890,49559.89525447786
62891,49560.59548164904
62892,49561.29570770264
62893,49561.995932638645
62894,49562.69615645707
62895,49563.39637925103
62896,49564.09660083428
62897,49564.79682139307
62898,49565.49704083428
62899,49566.197259157896
62900,49566.89747636393
62901,49567.5976925455
62902,49568.29790751636
62903,49568.99812146276
62904,49569.69833429158
62905,49570.398546002805
62906,49571.098756596446
62907,49571.79896616563
62908,49572.4991745241
62909,49573.19938185811
62910,49573.899588074535
62911,49574.59979317337
62912,49575.29999715462
62913,49576.00020001829
62914,49576.700401857495
62915,49577.40060257912
62916,49578.10080218315
62917,49578.8010006696
62918,49579.50119803846
62919,49580.20139428973
62920,49580.90158951655
62921,49581.60178362578
62922,49582.301976617426
62923,49583.00216849148
62924,49583.70235924795
62925,49584.402548886836
62926,49585.10273750126
62927,49585.802924998105
62928,49586.50311137736
62929,49587.203296639025
62930,49587.903480783105
62931,49588.6036638096
62932,49589.303845811635
62933,49590.004026696086
62934,49590.70420646295
62935,49591.404385112226
62936,49592.104562643915
62937,49592.80473915115
62938,49593.504914447665
62939,49594.205088719726
62940,49594.9052618742
62941,49595.605433911085
62942,49596.305604830384
62943,49597.00577472523
62944,49597.705943502486
62945,49598.40611106902
62946,49599.10627761111
62947,49599.806443128735
62948,49600.506607435644
62949,49601.206770624965
62950,49601.90693278983
62951,49602.60709383711
62952,49603.307253766805
62953,49604.00741257891
62954,49604.70757036656
62955,49605.40772694349
62956,49606.10788249597
62957,49606.80803693086
62958,49607.50819024816
62959,49608.20834244788
62960,49608.90849362314
62961,49609.60864358768
62962,49610.308792527765
62963,49611.008940350264
62964,49611.70908705518
62965,49612.409232735634
62966,49613.10937720537
62967,49613.809520650655
62968,49614.50966297835
62969,49615.20980418846
62970,49615.90994428098
62971,49616.61008334905
62972,49617.3102212064
62973,49618.01035803929
62974,49618.710493754596
62975,49619.410628352314
62976,49620.110761832446
62977,49620.81089428812
62978,49621.51102562621
62979,49622.21115575358
62980,49622.9112848565
62981,49623.61141293496
62982,49624.3115398027
62983,49625.01166564599
62984,49625.711790278554
62985,49626.411913886666
62986,49627.11203637719
62987,49627.81215784326
62988,49628.51227809861
62989,49629.21239732951
62990,49629.91251544282
62991,49630.61263243854
62992,49631.312748316675
62993,49632.01286307722
62994,49632.712976813316
62995,49633.41308943182
62996,49634.11320093274
62997,49634.81331131607
62998,49635.51342058182
62999,49636.21352882311
63000,49636.91363594681
63001,49637.613741859794
63002,49638.31384674832
63003,49639.013950612396
63004,49639.71405326575
63005,49640.41415489465
63006,49641.11425540596
63007,49641.81435479969
63008,49642.514453075826
63009,49643.21455023438
63010,49643.914646368474
63011,49644.61474138498
63012,49645.314835283905
63013,49646.01492806524
63014,49646.71501972899
63015,49647.41511036828
63016,49648.115199796855
63017,49648.815288200974
63018,49649.51537548751
63019,49650.21546165645
63020,49650.91554680094
63021,49651.615630827844
63022,49652.31571364403
63023,49653.01579543576
63024,49653.71587620303
63025,49654.415955759585
63026,49655.116034291685
63027,49655.816111613065
63028,49656.51618790999
63029,49657.21626318246
63030,49657.91633724421
63031,49658.61641028151
63032,49659.316482108086
63033,49660.01655291021
63034,49660.716622594744
63035,49661.416691254824
63036,49662.116758704185
63037,49662.81682512909
63038,49663.51689043641
63039,49664.21695462614
63040,49664.91701769829
63041,49665.61707974598
63042,49666.31714067608
63043,49667.017200395465
63044,49667.717259183526
63045,49668.41731676087
63046,49669.11737322062
63047,49669.81742865592
63048,49670.517482973635
63049,49671.21753617376
63050,49671.9175882563
63051,49672.61763931438
63052,49673.31768916175
63053,49674.01773798466
63054,49674.71778568998
63055,49675.417832277715
63056,49676.117877840996
63057,49676.81792228669
63058,49677.51796552166
63059,49678.21800773218
63060,49678.91804891825
63061,49679.61808889359
63062,49680.31812784448
63063,49681.018165677786
63064,49681.7182023935
63065,49682.41823799163
63066,49683.11827247217
63067,49683.81830592826
63068,49684.51833826676
63069,49685.21836948767
63070,49685.918399591
63071,49686.61842866987
63072,49687.31845653802
63073,49688.01848338172
63074,49688.71850910783
63075,49689.41853371635
63076,49690.11855730042
63077,49690.81857967377
63078,49691.51860102266
63079,49692.21862125397
63080,49692.91864046082
63081,49693.61865845695
63082,49694.31867542863
63083,49695.01869128272
63084,49695.71870601922
63085,49696.41871963814
63086,49697.11873213947
63087,49697.81874361634
63088,49698.51875397563
63089,49699.21876321733
63090,49699.91877134144
63091,49700.6187784411
63092,49701.31878442317
63093,49702.01878928766
63094,49702.71879303455
63095,49703.41879566386
63096,49704.11879726872
63097,49704.818797662854
63098,49705.518797032535
63099,49706.21879537776
63100,49706.91879251227
63101,49707.61878852919
63102,49708.31878352165
63103,49709.01877739653
63104,49709.71877015382
63105,49710.418761886656
63106,49711.118752501905
63107,49711.818741906434
63108,49712.51873028651
63109,49713.21871764213
63110,49713.91870378703
63111,49714.618688907474
63112,49715.31867291033
63113,49716.018655795604
63114,49716.71863756329
63115,49717.41861830652
63116,49718.11859783903
63117,49718.81857634708
63118,49719.51855373755
63119,49720.218530103564
63120,49720.91850525886
63121,49721.6184793897
63122,49722.31845240295
63123,49723.018424298614
63124,49723.718395169824
63125,49724.418364830315
63126,49725.11833346635
63127,49725.8183009848
63128,49726.518267478794
63129,49727.21823276207
63130,49727.91819702089
63131,49728.61816016212
63132,49729.31812218577
63133,49730.018083091825
63134,49730.71804297343
63135,49731.418001737446
63136,49732.117959383875
63137,49732.81791591272
63138,49733.51787132397
63139,49734.21782571077
63140,49734.91777897999
63141,49735.61773113161
63142,49736.31768216565
63143,49737.01763217524
63144,49737.7175809741
63145,49738.41752874851
63146,49739.117475405335
63147,49739.817421037704
63148,49740.51736545935
63149,49741.21730885655
63150,49741.917251136154
63151,49742.617192391306
63152,49743.31713243574
63153,49744.01707145572
63154,49744.71700935811
63155,49745.41694614291
63156,49746.11688181013
63157,49746.81681645289
63158,49747.516749978065
63159,49748.21668238565
63160,49748.916613675654
63161,49749.61654384807
63162,49750.316472996026
63163,49751.0164010264
63164,49751.71632793918
63165,49752.41625373438
63166,49753.11617850512
63167,49753.81610215828
63168,49754.51602469385
63169,49755.21594611183
63170,49755.91586641222
63171,49756.61578568816
63172,49757.315703846514
63173,49758.01562088728
63174,49758.71553690359
63175,49759.41545170918
63176,49760.11536549032
63177,49760.81527815387
63178,49761.51518969983
63179,49762.215100221336
63180,49762.915009532124
63181,49763.61491781846
63182,49764.314825080335
63183,49765.014731131494
63184,49765.7146361582
63185,49766.41453997418
63186,49767.11444276571
63187,49767.81434453279
63188,49768.51424508914
